TreatmentGroupID,MedicationName,MedicalCondition
43,risperdal consta,schizophrenia
43,loxapine,schizophrenia
43,paliperidone,schizophrenia
43,zyprexa zydis,schizophrenia
43,trifluoperazine,schizophrenia
43,zyprexa relprevv,schizophrenia
43,invega trinza,schizophrenia
43,thioridazine,schizophrenia
43,abilify mycite,schizophrenia
43,aristada initio,schizophrenia
43,fazaclo,schizophrenia
43,perseris,schizophrenia
43,thiothixene,schizophrenia
43,amisulpride,schizophrenia
43,asenapine,schizophrenia
43,zyprexa intramuscular,schizophrenia
43,versacloz,schizophrenia
43,adasuve,schizophrenia
43,iloperidone,schizophrenia
43,secuado,schizophrenia
43,invega hafyera,schizophrenia
43,olanzapine / samidorphan,schizophrenia
44,keppra,seizures
44,levetiracetam,seizures
44,diazepam,seizures
44,topiramate,seizures
44,diastat,seizures
44,dilantin,seizures
44,trokendi xr,seizures
44,valtoco,seizures
44,vimpat,seizures
44,midazolam,seizures
44,nayzilam,seizures
44,sabril,seizures
44,vigabatrin,seizures
44,phenobarbital,seizures
44,trileptal,seizures
44,zonisamide,seizures
44,phenytoin,seizures
44,oxcarbazepine,seizures
44,zonegran,seizures
44,keppra xr,seizures
44,valium,seizures
44,topamax,seizures
44,valproic acid,seizures
44,primidone,seizures
44,mysoline,seizures
44,aptiom,seizures
44,diastat acudial,seizures
44,zarontin,seizures
44,lacosamide,seizures
44,phenytoin sodium,seizures
44,diazepam intensol,seizures
44,gabitril,seizures
44,oxtellar xr,seizures
44,diastat pediatric,seizures
44,qudexy xr,seizures
44,vitamin b6,seizures
44,briviact,seizures
44,elepsia xr,seizures
44,eprontia,seizures
44,ethosuximide,seizures
44,roweepra,seizures
44,spritam,seizures
44,fycompa,seizures
44,phenytek,seizures
44,roweepra xr,seizures
44,xcopri,seizures
44,progesterone,seizures
44,pyridoxine,seizures
44,aminoxin,seizures
44,brivaracetam,seizures
44,celontin,seizures
44,cenobamate,seizures
44,eslicarbazepine,seizures
44,methsuximide,seizures
44,perampanel,seizures
44,tiagabine,seizures
44,zonisade,seizures
44,ganaxolone,seizures
44,vigadrone,seizures
44,ztalmy,seizures
45,plavix,stroke
45,clopidogrel,stroke
45,aspirin,stroke
45,activase,stroke
45,bayer aspirin,stroke
45,easprin,stroke
45,ecotrin,stroke
45,alteplase,stroke
45,arthritis pain,stroke
45,ascriptin,stroke
45,aspergum,stroke
45,aspir-low,stroke
45,bayer aspirin regimen,stroke
45,genacote,stroke
45,halfprin,stroke
45,aspiritab,stroke
45,aspirtab,stroke
45,ecpirin,stroke
45,entercote,stroke
45,nimodipine,stroke
45,norwich aspirin,stroke
45,vazalore,stroke
45,bayer aspirin extra strength plus,stroke
46,tamiflu,swine flu
46,oseltamivir,swine flu
46,relenza,swine flu
46,zanamivir,swine flu
46,peramivir,swine flu
47,ciprofloxacin,uti
47,nitrofurantoin,uti
47,macrobid,uti
47,cipro,uti
47,sulfamethoxazole / trimethoprim,uti
47,bactrim,uti
47,amoxicillin,uti
47,amoxil,uti
47,doxycycline,uti
47,bactrim ds,uti
47,augmentin,uti
47,levofloxacin,uti
47,levaquin,uti
47,amoxicillin / clavulanate,uti
47,ceftriaxone,uti
47,macrodantin,uti
47,cefuroxime,uti
47,methenamine,uti
47,ceftin,uti
47,trimethoprim,uti
47,vibramycin,uti
47,ampicillin,uti
47,apo-amoxi,uti
47,septra,uti
47,septra ds,uti
47,uribel,uti
47,doxy 100,uti
47,cefixime,uti
47,cipro i.v.,uti
47,cipro xr,uti
47,doryx,uti
47,doryx mpc,uti
47,hiprex,uti
47,monodox,uti
47,morgidox,uti
47,oraxyl,uti
47,suprax,uti
47,ancef,uti
47,cefepime,uti
47,cefotaxime,uti
47,co-trimoxazole,uti
47,furadantin,uti
47,ofloxacin,uti
47,zosyn,uti
47,amikacin,uti
47,amoclan,uti
47,ampicillin / sulbactam,uti
47,augmentin xr,uti
47,cefadroxil,uti
47,cefazolin,uti
47,ceftazidime,uti
47,cilastatin / imipenem,uti
47,duricef,uti
47,ertapenem,uti
47,floxin,uti
47,hyophen,uti
47,invanz,uti
47,maxipime,uti
47,piperacillin / tazobactam,uti
47,sulfatrim pediatric,uti
47,unasyn,uti
47,urelle,uti
47,uro-mp,uti
47,urogesic blue,uti
47,ustell,uti
47,uta,uti
47,utira-c,uti
47,zinacef,uti
47,acetohydroxamic acid,uti
47,amikin,uti
47,amikin pediatric,uti
47,avibactam / ceftazidime,uti
47,avycaz,uti
47,azactam,uti
47,aztreonam,uti
47,azuphen mb,uti
47,benzoic acid / hyoscyamine / methenamine / methylene blue / phenyl salicylate,uti
47,cefaclor,uti
47,cefiderocol,uti
47,cefotan,uti
47,cefotetan,uti
47,cefoxitin,uti
47,ceftolozane / tazobactam,uti
47,cilastatin / imipenem / relebactam,uti
47,claforan,uti
47,fetroja,uti
47,fortaz,uti
47,hyolev mb,uti
47,hyoscyamine / methenamine / methylene blue / phenyl salicylate / sodium biphosphate,uti
47,hyoscyamine / methenamine / methylene blue / sodium biphosphate,uti
47,lithostat,uti
47,meropenem / vaborbactam,uti
47,phosphasal,uti
47,piperacillin,uti
47,plazomicin,uti
47,primaxin iv,uti
47,primsol,uti
47,recarbrio,uti
47,tazicef,uti
47,uretron ds,uti
47,urimar-t,uti
47,urin d/s,uti
47,urised,uti
47,uro-458,uti
47,uro-sp,uti
47,uroav-81,uti
47,uroav-b,uti
47,uticap,uti
47,utrona-c,uti
47,vabomere,uti
47,vilamit mb,uti
47,vilevev mb,uti
47,zemdri,uti
47,zerbaxa,uti
48,phentermine,weight loss
48,topiramate,weight loss
48,adipex-p,weight loss
48,semaglutide,weight loss
48,topamax,weight loss
48,contrave,weight loss
48,desoxyn,weight loss
48,alli,weight loss
48,bupropion,weight loss
48,orlistat,weight loss
48,xenical,weight loss
48,phendimetrazine,weight loss
48,diethylpropion,weight loss
48,qsymia,weight loss
48,saxenda,weight loss
48,methamphetamine,weight loss
48,pregnyl,weight loss
48,wegovy,weight loss
48,bupropion / naltrexone,weight loss
48,liraglutide,weight loss
48,phentermine / topiramate,weight loss
48,amphetamine,weight loss
48,bontril pdm,weight loss
48,chorionic gonadotropin (hcg),weight loss
48,cimetidine,weight loss
48,lomaira,weight loss
48,methylphenidate,weight loss
48,atti-plex p,weight loss
48,benzphetamine,weight loss
48,desvenlafaxine,weight loss
48,tagamet hb,weight loss
48,evekeo,weight loss
48,fenfluramine,weight loss
48,fendique er,weight loss
48,imcivree,weight loss
48,setmelanotide,weight loss
48,tirzepatide,weight loss
