SymptomIdex,SymptomName,SymptomGroupId
1419,fatigue,219
1420,yellowish skin,219
1421,nausea,219
1422,loss of appetite,219
1423,yellowing of eyes,219
1424,family history,219
1425,joint pain,220
1426,vomiting,220
1427,fatigue,220
1428,yellowish skin,220
1429,dark urine,220
1430,nausea,220
1431,loss of appetite,220
1432,abdominal pain,220
1433,yellowing of eyes,220
1434,vomiting,221
1435,fatigue,221
1436,yellowish skin,221
1437,dark urine,221
1438,nausea,221
1439,loss of appetite,221
1440,abdominal pain,221
1441,yellowing of eyes,221
1442,joint pain,222
1443,fatigue,222
1444,yellowish skin,222
1445,dark urine,222
1446,nausea,222
1447,loss of appetite,222
1448,abdominal pain,222
1449,yellowing of eyes,222
1450,joint pain,223
1451,vomiting,223
1452,yellowish skin,223
1453,dark urine,223
1454,nausea,223
1455,loss of appetite,223
1456,abdominal pain,223
1457,yellowing of eyes,223
1458,joint pain,224
1459,vomiting,224
1460,fatigue,224
1461,dark urine,224
1462,nausea,224
1463,loss of appetite,224
1464,abdominal pain,224
1465,yellowing of eyes,224
1466,joint pain,225
1467,vomiting,225
1468,fatigue,225
1469,yellowish skin,225
1470,nausea,225
1471,loss of appetite,225
1472,abdominal pain,225
1473,yellowing of eyes,225
1474,joint pain,226
1475,vomiting,226
1476,fatigue,226
1477,yellowish skin,226
1478,dark urine,226
1479,loss of appetite,226
1480,abdominal pain,226
1481,yellowing of eyes,226
1482,joint pain,227
1483,vomiting,227
1484,fatigue,227
1485,yellowish skin,227
1486,dark urine,227
1487,nausea,227
1488,abdominal pain,227
1489,yellowing of eyes,227
1490,joint pain,228
1491,vomiting,228
1492,fatigue,228
1493,yellowish skin,228
1494,dark urine,228
1495,nausea,228
1496,loss of appetite,228
1497,yellowing of eyes,228
1498,joint pain,229
1499,vomiting,229
1500,fatigue,229
1501,yellowish skin,229
1502,dark urine,229
1503,nausea,229
1504,loss of appetite,229
1505,abdominal pain,229
1506,joint pain,230
1507,vomiting,230
1508,fatigue,230
1509,high fever,230
1510,yellowish skin,230
1511,dark urine,230
1512,nausea,230
1513,loss of appetite,230
1514,abdominal pain,230
1515,yellowing of eyes,230
1516,coma,230
1517,stomach bleeding,230
1518,joint pain,231
1519,vomiting,231
1520,fatigue,231
1521,high fever,231
1522,yellowish skin,231
1523,dark urine,231
1524,nausea,231
1525,loss of appetite,231
1526,abdominal pain,231
1527,yellowing of eyes,231
1528,acute liver failure,231
1529,coma,231
1530,stomach bleeding,231
1531,joint pain,232
1532,vomiting,232
1533,fatigue,232
1534,high fever,232
1535,yellowish skin,232
1536,dark urine,232
1537,nausea,232
1538,loss of appetite,232
1539,abdominal pain,232
1540,yellowing of eyes,232
1541,acute liver failure,232
1542,coma,232
1543,stomach bleeding,232
1544,vomiting,233
1545,fatigue,233
1546,high fever,233
1547,yellowish skin,233
1548,dark urine,233
1549,nausea,233
1550,loss of appetite,233
1551,abdominal pain,233
1552,yellowing of eyes,233
1553,acute liver failure,233
1554,coma,233
1555,stomach bleeding,233
1556,joint pain,234
1557,fatigue,234
1558,high fever,234
1559,yellowish skin,234
1560,dark urine,234
1561,nausea,234
1562,loss of appetite,234
1563,abdominal pain,234
1564,yellowing of eyes,234
1565,acute liver failure,234
1566,coma,234
1567,stomach bleeding,234
1568,joint pain,235
1569,vomiting,235
1570,high fever,235
1571,yellowish skin,235
1572,dark urine,235
1573,nausea,235
1574,loss of appetite,235
1575,abdominal pain,235
1576,yellowing of eyes,235
1577,acute liver failure,235
1578,coma,235
1579,stomach bleeding,235
1580,joint pain,236
1581,vomiting,236
1582,fatigue,236
1583,yellowish skin,236
1584,dark urine,236
1585,nausea,236
1586,loss of appetite,236
1587,abdominal pain,236
1588,yellowing of eyes,236
1589,acute liver failure,236
1590,coma,236
1591,stomach bleeding,236
1592,joint pain,237
1593,vomiting,237
1594,fatigue,237
1595,high fever,237
1596,dark urine,237
1597,nausea,237
1598,loss of appetite,237
1599,abdominal pain,237
1600,yellowing of eyes,237
1601,acute liver failure,237
1602,coma,237
1603,stomach bleeding,237
1604,joint pain,238
1605,vomiting,238
1606,fatigue,238
1607,high fever,238
1608,yellowish skin,238
1609,nausea,238
1610,loss of appetite,238
1611,abdominal pain,238
1612,yellowing of eyes,238
1613,acute liver failure,238
1614,coma,238
1615,stomach bleeding,238
1616,joint pain,239
1617,vomiting,239
1618,fatigue,239
1619,high fever,239
1620,yellowish skin,239
1621,dark urine,239
1622,loss of appetite,239
1623,abdominal pain,239
1624,yellowing of eyes,239
1625,acute liver failure,239
1626,coma,239
1627,stomach bleeding,239
1628,vomiting,240
1629,yellowish skin,240
1630,abdominal pain,240
1631,swelling of stomach,240
1632,distention of abdomen,240
1633,history of alcohol consumption,240
1634,fluid overload,240
1635,vomiting,241
1636,yellowish skin,241
1637,abdominal pain,241
1638,swelling of stomach,241
1639,distention of abdomen,241
1640,history of alcohol consumption,241
1641,fluid overload,241
1642,yellowish skin,242
1643,abdominal pain,242
1644,swelling of stomach,242
1645,distention of abdomen,242
1646,history of alcohol consumption,242
1647,fluid overload,242
1648,vomiting,243
1649,abdominal pain,243
1650,swelling of stomach,243
1651,distention of abdomen,243
1652,history of alcohol consumption,243
1653,fluid overload,243
1654,vomiting,244
1655,yellowish skin,244
1656,swelling of stomach,244
1657,distention of abdomen,244
1658,history of alcohol consumption,244
1659,fluid overload,244
1660,vomiting,245
1661,yellowish skin,245
1662,abdominal pain,245
1663,distention of abdomen,245
1664,history of alcohol consumption,245
1665,fluid overload,245
1666,vomiting,246
1667,yellowish skin,246
1668,abdominal pain,246
1669,swelling of stomach,246
1670,history of alcohol consumption,246
1671,fluid overload,246
1672,vomiting,247
1673,yellowish skin,247
1674,abdominal pain,247
1675,swelling of stomach,247
1676,distention of abdomen,247
1677,fluid overload,247
1678,vomiting,248
1679,yellowish skin,248
1680,abdominal pain,248
1681,swelling of stomach,248
1682,distention of abdomen,248
1683,history of alcohol consumption,248
1684,vomiting,249
1685,yellowish skin,249
1686,abdominal pain,249
1687,swelling of stomach,249
1688,distention of abdomen,249
1689,history of alcohol consumption,249
1690,fluid overload,249
1691,chills,250
1692,vomiting,250
1693,fatigue,250
1694,weight loss,250
1695,cough,250
1696,high fever,250
1697,breathlessness,250
1698,sweating,250
1699,loss of appetite,250
1700,mild fever,250
1701,yellowing of eyes,250
1702,swelled lymph nodes,250
1703,malaise,250
1704,phlegm,250
1705,chest pain,250
1706,blood in sputum,250
1707,chills,251
1708,vomiting,251
1709,fatigue,251
1710,weight loss,251
1711,cough,251
1712,high fever,251
1713,breathlessness,251
1714,sweating,251
1715,loss of appetite,251
1716,mild fever,251
1717,yellowing of eyes,251
1718,swelled lymph nodes,251
1719,malaise,251
1720,phlegm,251
1721,chest pain,251
1722,blood in sputum,251
1723,vomiting,252
1724,fatigue,252
1725,weight loss,252
1726,cough,252
1727,high fever,252
1728,breathlessness,252
1729,sweating,252
1730,loss of appetite,252
1731,mild fever,252
1732,yellowing of eyes,252
1733,swelled lymph nodes,252
1734,malaise,252
1735,phlegm,252
1736,chest pain,252
1737,blood in sputum,252
1738,chills,253
1739,fatigue,253
1740,weight loss,253
1741,cough,253
1742,high fever,253
1743,breathlessness,253
1744,sweating,253
1745,loss of appetite,253
1746,mild fever,253
1747,yellowing of eyes,253
1748,swelled lymph nodes,253
1749,malaise,253
1750,phlegm,253
1751,chest pain,253
1752,blood in sputum,253
1753,chills,254
1754,vomiting,254
1755,weight loss,254
1756,cough,254
1757,high fever,254
1758,breathlessness,254
1759,sweating,254
1760,loss of appetite,254
1761,mild fever,254
1762,yellowing of eyes,254
1763,swelled lymph nodes,254
1764,malaise,254
1765,phlegm,254
1766,chest pain,254
1767,blood in sputum,254
1768,chills,255
1769,vomiting,255
1770,fatigue,255
1771,cough,255
1772,high fever,255
1773,breathlessness,255
1774,sweating,255
1775,loss of appetite,255
1776,mild fever,255
1777,yellowing of eyes,255
1778,swelled lymph nodes,255
1779,malaise,255
1780,phlegm,255
1781,chest pain,255
1782,blood in sputum,255
1783,chills,256
1784,vomiting,256
1785,fatigue,256
1786,weight loss,256
1787,high fever,256
1788,breathlessness,256
1789,sweating,256
1790,loss of appetite,256
1791,mild fever,256
1792,yellowing of eyes,256
1793,swelled lymph nodes,256
1794,malaise,256
1795,phlegm,256
1796,chest pain,256
1797,blood in sputum,256
1798,chills,257
1799,vomiting,257
1800,fatigue,257
1801,weight loss,257
1802,cough,257
1803,breathlessness,257
1804,sweating,257
1805,loss of appetite,257
1806,mild fever,257
1807,yellowing of eyes,257
1808,swelled lymph nodes,257
1809,malaise,257
1810,phlegm,257
1811,chest pain,257
1812,blood in sputum,257
1813,chills,258
1814,vomiting,258
1815,fatigue,258
1816,weight loss,258
1817,cough,258
1818,high fever,258
1819,sweating,258
1820,loss of appetite,258
1821,mild fever,258
1822,yellowing of eyes,258
1823,swelled lymph nodes,258
1824,malaise,258
1825,phlegm,258
1826,chest pain,258
1827,blood in sputum,258
1828,chills,259
1829,vomiting,259
1830,fatigue,259
1831,weight loss,259
1832,cough,259
1833,high fever,259
1834,breathlessness,259
1835,loss of appetite,259
1836,mild fever,259
1837,yellowing of eyes,259
1838,swelled lymph nodes,259
1839,malaise,259
1840,phlegm,259
1841,chest pain,259
1842,blood in sputum,259
1843,continuous sneezing,260
1844,chills,260
1845,fatigue,260
1846,cough,260
1847,high fever,260
1848,headache,260
1849,swelled lymph nodes,260
1850,malaise,260
1851,phlegm,260
1852,throat irritation,260
1853,redness of eyes,260
1854,sinus pressure,260
1855,runny nose,260
1856,congestion,260
1857,chest pain,260
1858,loss of smell,260
1859,muscle pain,260
1860,continuous sneezing,261
1861,chills,261
1862,fatigue,261
1863,cough,261
1864,high fever,261
1865,headache,261
1866,swelled lymph nodes,261
1867,malaise,261
1868,phlegm,261
1869,throat irritation,261
1870,redness of eyes,261
1871,sinus pressure,261
1872,runny nose,261
1873,congestion,261
1874,chest pain,261
1875,loss of smell,261
1876,muscle pain,261
1877,chills,262
1878,fatigue,262
1879,cough,262
1880,high fever,262
1881,headache,262
1882,swelled lymph nodes,262
1883,malaise,262
1884,phlegm,262
1885,throat irritation,262
1886,redness of eyes,262
1887,sinus pressure,262
1888,runny nose,262
1889,congestion,262
1890,chest pain,262
1891,loss of smell,262
1892,muscle pain,262
1893,continuous sneezing,263
1894,fatigue,263
1895,cough,263
1896,high fever,263
1897,headache,263
1898,swelled lymph nodes,263
1899,malaise,263
1900,phlegm,263
1901,throat irritation,263
1902,redness of eyes,263
1903,sinus pressure,263
1904,runny nose,263
1905,congestion,263
1906,chest pain,263
1907,loss of smell,263
1908,muscle pain,263
1909,continuous sneezing,264
1910,chills,264
1911,cough,264
1912,high fever,264
1913,headache,264
1914,swelled lymph nodes,264
1915,malaise,264
1916,phlegm,264
1917,throat irritation,264
1918,redness of eyes,264
1919,sinus pressure,264
1920,runny nose,264
1921,congestion,264
1922,chest pain,264
1923,loss of smell,264
1924,muscle pain,264
1925,continuous sneezing,265
1926,chills,265
1927,fatigue,265
1928,high fever,265
1929,headache,265
1930,swelled lymph nodes,265
1931,malaise,265
1932,phlegm,265
1933,throat irritation,265
1934,redness of eyes,265
1935,sinus pressure,265
1936,runny nose,265
1937,congestion,265
1938,chest pain,265
1939,loss of smell,265
1940,muscle pain,265
1941,continuous sneezing,266
1942,chills,266
1943,fatigue,266
1944,cough,266
1945,headache,266
1946,swelled lymph nodes,266
1947,malaise,266
1948,phlegm,266
1949,throat irritation,266
1950,redness of eyes,266
1951,sinus pressure,266
1952,runny nose,266
1953,congestion,266
1954,chest pain,266
1955,loss of smell,266
1956,muscle pain,266
1957,continuous sneezing,267
1958,chills,267
1959,fatigue,267
1960,cough,267
1961,high fever,267
1962,swelled lymph nodes,267
1963,malaise,267
1964,phlegm,267
1965,throat irritation,267
1966,redness of eyes,267
1967,sinus pressure,267
1968,runny nose,267
1969,congestion,267
1970,chest pain,267
1971,loss of smell,267
1972,muscle pain,267
1973,continuous sneezing,268
1974,chills,268
1975,fatigue,268
1976,cough,268
1977,high fever,268
1978,headache,268
1979,malaise,268
1980,phlegm,268
1981,throat irritation,268
1982,redness of eyes,268
1983,sinus pressure,268
1984,runny nose,268
1985,congestion,268
1986,chest pain,268
1987,loss of smell,268
1988,muscle pain,268
1989,continuous sneezing,269
1990,chills,269
1991,fatigue,269
1992,cough,269
1993,high fever,269
1994,headache,269
1995,swelled lymph nodes,269
1996,phlegm,269
1997,throat irritation,269
1998,redness of eyes,269
1999,sinus pressure,269
2000,runny nose,269
2001,congestion,269
2002,chest pain,269
2003,loss of smell,269
2004,muscle pain,269
2005,chills,270
2006,fatigue,270
2007,cough,270
2008,high fever,270
2009,breathlessness,270
2010,sweating,270
2011,malaise,270
2012,chest pain,270
2013,fast heart rate,270
2014,rusty sputum,270
2015,chills,271
2016,fatigue,271
2017,cough,271
2018,high fever,271
2019,breathlessness,271
2020,sweating,271
2021,malaise,271
2022,phlegm,271
2023,chest pain,271
2024,fast heart rate,271
2025,rusty sputum,271
2026,chills,272
2027,fatigue,272
2028,cough,272
2029,high fever,272
2030,breathlessness,272
2031,sweating,272
2032,malaise,272
2033,phlegm,272
2034,chest pain,272
2035,fast heart rate,272
2036,rusty sputum,272
2037,fatigue,273
2038,cough,273
2039,high fever,273
2040,breathlessness,273
2041,sweating,273
2042,malaise,273
2043,phlegm,273
2044,chest pain,273
2045,fast heart rate,273
2046,rusty sputum,273
2047,chills,274
2048,cough,274
2049,high fever,274
2050,breathlessness,274
2051,sweating,274
2052,malaise,274
2053,phlegm,274
2054,chest pain,274
2055,fast heart rate,274
2056,rusty sputum,274
2057,chills,275
2058,fatigue,275
2059,high fever,275
2060,breathlessness,275
2061,sweating,275
2062,malaise,275
2063,phlegm,275
2064,chest pain,275
2065,fast heart rate,275
2066,rusty sputum,275
2067,chills,276
2068,fatigue,276
2069,cough,276
2070,breathlessness,276
2071,sweating,276
2072,malaise,276
2073,phlegm,276
2074,chest pain,276
2075,fast heart rate,276
2076,rusty sputum,276
2077,chills,277
2078,fatigue,277
2079,cough,277
2080,high fever,277
2081,sweating,277
2082,malaise,277
2083,phlegm,277
2084,chest pain,277
2085,fast heart rate,277
2086,rusty sputum,277
2087,chills,278
2088,fatigue,278
2089,cough,278
2090,high fever,278
2091,breathlessness,278
2092,malaise,278
2093,phlegm,278
2094,chest pain,278
2095,fast heart rate,278
2096,rusty sputum,278
2097,chills,279
2098,fatigue,279
2099,cough,279
2100,high fever,279
2101,breathlessness,279
2102,sweating,279
2103,phlegm,279
2104,chest pain,279
2105,fast heart rate,279
2106,rusty sputum,279
2107,constipation,280
2108,pain during bowel movements,280
2109,pain in anal region,280
2110,bloody stool,280
2111,irritation in anus,280
2112,constipation,281
2113,pain during bowel movements,281
2114,pain in anal region,281
2115,bloody stool,281
2116,irritation in anus,281
2117,constipation,282
2118,pain during bowel movements,282
2119,pain in anal region,282
2120,bloody stool,282
2121,irritation in anus,282
2122,pain during bowel movements,283
2123,pain in anal region,283
2124,bloody stool,283
2125,irritation in anus,283
2126,constipation,284
2127,pain in anal region,284
2128,bloody stool,284
2129,irritation in anus,284
2130,constipation,285
2131,pain during bowel movements,285
2132,bloody stool,285
2133,irritation in anus,285
2134,constipation,286
2135,pain during bowel movements,286
2136,pain in anal region,286
2137,irritation in anus,286
2138,constipation,287
2139,pain during bowel movements,287
2140,pain in anal region,287
2141,bloody stool,287
